year,direction,tag,count
2021,hip_implant,femoral stem subsidence,1
2021,hip_implant,finite element,4
2021,hip_implant,finite element analysis,25
2021,hip_implant,finite element method,2
2021,hip_implant,finite element model,2
2021,hip_implant,finite element modeling,1
2021,hip_implant,finite element simulation,2
2021,hip_implant,fracture analysis,1
2021,hip_implant,fracture load,1
2021,hip_implant,fretting corrosion,1
2021,hip_implant,fretting wear,1
2021,hip_implant,friction,1
2021,hip_implant,friction and wear,1
2021,hip_implant,frictional contact,1
2021,hip_implant,functionally graded,1
2021,hip_implant,functionally graded material,1
2021,hip_implant,genetic algorithm,2
2021,hip_implant,hip dislocation,1
2021,hip_implant,hip dysplasia,1
2021,hip_implant,hip implant,31
2021,hip_implant,hip resurfacing,1
2021,hip_implant,hip stem,2
2021,hip_implant,hollow stem,1
2021,hip_implant,hollow structure,1
2021,hip_implant,hydroxyapatite coating,2
2021,hip_implant,impaction,1
2021,hip_implant,implant seating,1
2021,hip_implant,implant stability,1
2021,hip_implant,implant survival,1
2021,hip_implant,implant thickness,1
2021,hip_implant,instrumented implant,1
2021,hip_implant,interprosthetic fracture,1
2021,hip_implant,lightweight design,1
2021,hip_implant,long-term follow-up,1
2021,hip_implant,loosening detection,1
2021,hip_implant,low Young's modulus,1
2021,hip_implant,macromechanics,1
2021,hip_implant,magnesium phosphate,1
2021,hip_implant,malalignment,2
2021,hip_implant,material characterization,1
2021,hip_implant,mechanical testing,2
2021,hip_implant,mechanoregulation,2
2021,hip_implant,meta-analysis,1
2021,hip_implant,meta-structure,1
2021,hip_implant,methodology review,1
2021,hip_implant,micromechanics,1
2021,hip_implant,micromotion,10
2021,hip_implant,microstructure,1
2021,hip_implant,migration,2
2021,hip_implant,modular stem,1
2021,hip_implant,morphology,1
2021,hip_implant,muscle passive resistance,1
2021,hip_implant,neural network,2
2021,hip_implant,osseointegration,5
2021,hip_implant,patient-specific,1
2021,hip_implant,periprosthetic fracture,5
2021,hip_implant,polyurethane foam,1
2021,hip_implant,porcine femur,1
2021,hip_implant,porosity,1
2021,hip_implant,porous biomaterials,1
2021,hip_implant,porous structure,2
2021,hip_implant,porous titanium,2
2021,hip_implant,post-yield behavior,1
2021,hip_implant,postmenopausal women,1
2021,hip_implant,press-fit,1
2021,hip_implant,primary stability,7
2021,hip_implant,proximal bone stock,1
2021,hip_implant,radiographic evaluation,1
2021,hip_implant,radiolucent lines,1
2021,hip_implant,radiostereometric analysis,1
2021,hip_implant,regenerative,1
2021,hip_implant,resonance frequency,1
2021,hip_implant,resurfacing hip arthroplasty,1
2021,hip_implant,retrieval analysis,1
2021,hip_implant,revision knee,1
2021,hip_implant,rotational protocol,1
2021,hip_implant,selective laser melting,1
2021,hip_implant,sensing,1
2021,hip_implant,short femoral stem,1
2021,hip_implant,short hip stems,1
2021,hip_implant,short stem,12
2021,hip_implant,short tapered stem,1
2021,hip_implant,short-stem,1
2021,hip_implant,shoulder arthroplasty,2
2021,hip_implant,stainless steel,1
2021,hip_implant,static loading,1
2021,hip_implant,static structural analysis,1
2021,hip_implant,stem design,2
2021,hip_implant,stem fracture,1
2021,hip_implant,stem length,1
2021,hip_implant,stem migration,1
2021,hip_implant,stem position,2
2021,hip_implant,stiffness evolution,1
2021,hip_implant,stiffness matching,1
2021,hip_implant,stochastic model,1
2021,hip_implant,strain energy density,1
2021,hip_implant,strain gage,1
2021,hip_implant,strain measurement,1
2021,hip_implant,strain patterns,1
2021,hip_implant,strain shielding,1
2021,hip_implant,stress analysis,1
2021,hip_implant,stress distribution,2
2021,hip_implant,stress repartition,1
2021,hip_implant,stress shielding,29
2021,hip_implant,stress-shielding,1
2021,hip_implant,subject-specific FE,1
2021,hip_implant,surface roughness,1
2021,hip_implant,surface texture,2
2021,hip_implant,survivorship,1
2021,hip_implant,systematic review,1
2021,hip_implant,taper micromotion,1
2021,hip_implant,taper neck length,1
2021,hip_implant,tapered stem,1
2021,hip_implant,textured surface,1
2021,hip_implant,thigh pain,1
2021,hip_implant,tibial tray,1
2021,hip_implant,titanium alloy,2
2021,hip_implant,titanium alloys,1
2021,hip_implant,topology optimization,2
2021,hip_implant,total hip arthroplasty,14
2021,hip_implant,total hip replacement,2
2021,hip_implant,total knee arthroplasty,1
2021,hip_implant,trabecular bone,1
2021,hip_implant,uncemented,1
2021,hip_implant,varus placement,1
2021,hip_implant,vibration analysis,1
2021,hip_implant,wear risk,1
2021,hip_implant,weight-bearing,1
2022,ai_bioprinting,3D bioprinting,2
2022,ai_bioprinting,AI for bioprinting,1
2022,ai_bioprinting,BMSCs,1
2022,ai_bioprinting,Bayesian hierarchical model,1
2022,ai_bioprinting,Bayesian inference,1
2022,ai_bioprinting,CFD,1
2022,ai_bioprinting,FRESH,1
2022,ai_bioprinting,FRESH bioprinting,1
2022,ai_bioprinting,G-code,1
2022,ai_bioprinting,GAN,1
2022,ai_bioprinting,GelMA,2
2022,ai_bioprinting,HAMA,1
2022,ai_bioprinting,IoT,1
2022,ai_bioprinting,LCD,1
2022,ai_bioprinting,NiTi,1
2022,ai_bioprinting,OCT,1
2022,ai_bioprinting,PID control,1
2022,ai_bioprinting,adaptive mesh generation,1
2022,ai_bioprinting,additive manufacturing,3
2022,ai_bioprinting,alginate,1
2022,ai_bioprinting,algorithm-assisted,1
2022,ai_bioprinting,algorithm-assisted bioprinting,1
2022,ai_bioprinting,angiography,1
2022,ai_bioprinting,anisotropic,1
2022,ai_bioprinting,anisotropic microstructure,1
2022,ai_bioprinting,anticounterfeit,1
2022,ai_bioprinting,automated monitoring,2
2022,ai_bioprinting,biofabrication,3
2022,ai_bioprinting,bioink,6
2022,ai_bioprinting,bioink database,1
2022,ai_bioprinting,bioink rheology,1
2022,ai_bioprinting,biomimetic tissue,1
2022,ai_bioprinting,biomimetic tissues,1
2022,ai_bioprinting,bioprinting,6
2022,ai_bioprinting,bioprinting guidance,1
2022,ai_bioprinting,bioprinting optimization,1
2022,ai_bioprinting,bone bioprinting,1
2022,ai_bioprinting,bone cement,1
2022,ai_bioprinting,bone regeneration,1
2022,ai_bioprinting,bone tissue engineering,1
2022,ai_bioprinting,boundary layer flow,1
2022,ai_bioprinting,cardiac tissue,1
2022,ai_bioprinting,closed-loop AI,1
2022,ai_bioprinting,closed-loop control,1
2022,ai_bioprinting,closed-loop printing,1
2022,ai_bioprinting,color correction,1
2022,ai_bioprinting,computational fluid dynamics,1
2022,ai_bioprinting,computational model,2
2022,ai_bioprinting,computational template,1
2022,ai_bioprinting,coronary stenting,1
2022,ai_bioprinting,deep learning,1
2022,ai_bioprinting,defect detection,1
2022,ai_bioprinting,defect prediction,1
2022,ai_bioprinting,dielectric spectroscopy,1
2022,ai_bioprinting,diffusion-limited aggregation,1
2022,ai_bioprinting,digital light processing,1
2022,ai_bioprinting,digital twin,8
2022,ai_bioprinting,digital watermarking,1
2022,ai_bioprinting,direct ink writing,1
2022,ai_bioprinting,drug screening,1
2022,ai_bioprinting,embedded printing,1
2022,ai_bioprinting,error detection,1
2022,ai_bioprinting,extrusion 3D printing,1
2022,ai_bioprinting,extrusion bioprinting,8
2022,ai_bioprinting,fatigue life prediction,1
2022,ai_bioprinting,filament prediction,1
2022,ai_bioprinting,finite element,1
2022,ai_bioprinting,finite element model,1
2022,ai_bioprinting,flow rate monitoring,1
2022,ai_bioprinting,flow sensor,1
2022,ai_bioprinting,graphene oxide,1
2022,ai_bioprinting,greedy search,1
2022,ai_bioprinting,hiPSC-cardiomyocytes,1
2022,ai_bioprinting,high-throughput,1
2022,ai_bioprinting,hydrogel,3
2022,ai_bioprinting,hydrogel deposition,1
2022,ai_bioprinting,image processing,1
2022,ai_bioprinting,immune regulation,1
2022,ai_bioprinting,in situ bioprinting,3
2022,ai_bioprinting,in vivo,1
2022,ai_bioprinting,in-printing,1
2022,ai_bioprinting,in-situ monitoring,1
2022,ai_bioprinting,inkjet bioprinting,1
2022,ai_bioprinting,keratinocyte,1
2022,ai_bioprinting,kinetic parameters,1
2022,ai_bioprinting,kinetics,1
2022,ai_bioprinting,label-free,1
2022,ai_bioprinting,lattice structures,1
2022,ai_bioprinting,low-cost,1
2022,ai_bioprinting,machine learning,6
2022,ai_bioprinting,macrophages,1
2022,ai_bioprinting,mathematical model,1
2022,ai_bioprinting,mechanics,1
2022,ai_bioprinting,melt electrowriting,1
2022,ai_bioprinting,micro-CT,1
2022,ai_bioprinting,microfluidic chip,1
2022,ai_bioprinting,microgels,1
2022,ai_bioprinting,model discrepancy,1
2022,ai_bioprinting,model uncertainty,1
2022,ai_bioprinting,modular printer,1
2022,ai_bioprinting,morphological features,1
2022,ai_bioprinting,multi-fidelity,1
2022,ai_bioprinting,multi-functional,1
2022,ai_bioprinting,nanocomposite hydrogel,1
2022,ai_bioprinting,non-destructive certification,1
2022,ai_bioprinting,nozzle geometry,1
2022,ai_bioprinting,numerical simulation,1
2022,ai_bioprinting,open-source,2
2022,ai_bioprinting,optical coherence tomography,1
2022,ai_bioprinting,osteogenesis,1
2022,ai_bioprinting,parameterization,1
2022,ai_bioprinting,path planning,2
2022,ai_bioprinting,patient-specific,1
2022,ai_bioprinting,pemphigus vulgaris,1
2022,ai_bioprinting,peristaltic pump,1
2022,ai_bioprinting,physics-guided machine learning,1
2022,ai_bioprinting,physics-informed Gaussian processes,1
2022,ai_bioprinting,post-printing prediction,1
2022,ai_bioprinting,post-processing,1
2022,ai_bioprinting,pre-printing,4
2022,ai_bioprinting,printability,3
2022,ai_bioprinting,printability analysis,1
2022,ai_bioprinting,process analytical technology,1
2022,ai_bioprinting,process control,2
2022,ai_bioprinting,process optimization,1
2022,ai_bioprinting,process parameters,1
2022,ai_bioprinting,pulsation reduction,1
2022,ai_bioprinting,quality monitoring,1
2022,ai_bioprinting,random forest,2
2022,ai_bioprinting,real-time error detection,1
2022,ai_bioprinting,real-time monitoring,1
2022,ai_bioprinting,real-time pressure adjustment,1
2022,ai_bioprinting,reproducibility,1
2022,ai_bioprinting,retrofitting,1
2022,ai_bioprinting,rheology,3
2022,ai_bioprinting,robot,1
2022,ai_bioprinting,robotic-assisted,1
2022,ai_bioprinting,scaffold,1
2022,ai_bioprinting,selective laser melting,1
2022,ai_bioprinting,self-organization,1
2022,ai_bioprinting,skin model,1
2022,ai_bioprinting,skin repair,1
2022,ai_bioprinting,soft biomaterials,1
2022,ai_bioprinting,soft materials,1
2022,ai_bioprinting,spheroid bioprinting,1
2022,ai_bioprinting,spheroid fusion,3
2022,ai_bioprinting,state-of-the-art,1
2022,ai_bioprinting,stepwise algorithm,1
2022,ai_bioprinting,supporting bath,1
2022,ai_bioprinting,surrogate modeling,2
2022,ai_bioprinting,thyroid gland,1
2022,ai_bioprinting,time series modeling,1
2022,ai_bioprinting,tissue engineering,1
2022,ai_bioprinting,tissue maturation,1
2022,ai_bioprinting,tissue repair,1
2022,ai_bioprinting,tissue spheroid,1
2022,ai_bioprinting,trabecular bone,1
2022,ai_bioprinting,transfer learning,1
2022,ai_bioprinting,uncertainty quantification,1
2022,ai_bioprinting,vascular scaffold,1
2022,ai_bioprinting,vertebroplasty,1
2022,ai_bioprinting,visible light imaging,1
2022,ai_bioprinting,volumetric imaging,1
2022,ai_bioprinting,wall shear stress,1
2022,ai_bioprinting,workflow stage: post-printing,2
2022,ai_bioprinting,workflow_stage: in-printing,1
2022,ai_bioprinting,"workflow_stage: pre, post",1
2022,ai_bioprinting,wound healing,1
2022,am_biomedical,17-4PH,1
2022,am_biomedical,17-4PH stainless steel,1
2022,am_biomedical,20 kHz,1
2022,am_biomedical,316L,9
2022,am_biomedical,316L stainless steel,15
2022,am_biomedical,316L steel,1
2022,am_biomedical,3D printed implants,1
2022,am_biomedical,3D printed prosthesis,1
2022,am_biomedical,3D printed scaffold,1
2022,am_biomedical,3D printed titanium,1
2022,am_biomedical,3D-printed Ti-6Al-4V,1
2022,am_biomedical,3D-printed Ti6Al4V,1
2022,am_biomedical,3D-printed acetabular cups,1
2022,am_biomedical,3D-printed endoprosthesis,1
2022,am_biomedical,3D-printed porous titanium,1
2022,am_biomedical,3D-printed prosthesis,1
2022,am_biomedical,3D-printed scaffold,1
2022,am_biomedical,3D-printed titanium,6
2022,am_biomedical,4D printing,2
2022,am_biomedical,AISI 316L,1
2022,am_biomedical,AM Ti-6Al-4V,1
2022,am_biomedical,AM biomedical,1
2022,am_biomedical,AM titanium scaffolds,1
2022,am_biomedical,ANN,1
2022,am_biomedical,ANOVA,1
2022,am_biomedical,ASTM F1978,1
2022,am_biomedical,Al-Si-Mg,1
2022,am_biomedical,AlSi10Mg,11
2022,am_biomedical,Alloy 718,1
2022,am_biomedical,Archimedes method,1
2022,am_biomedical,B4C composite,1
2022,am_biomedical,BCC,4
2022,am_biomedical,BCC structure,1
2022,am_biomedical,BCP scaffolds,1
2022,am_biomedical,BMP-9,1
2022,am_biomedical,CFD,2
2022,am_biomedical,CNT reinforcement,1
2022,am_biomedical,Co-Cr,1
2022,am_biomedical,Co-Cr alloy,2
2022,am_biomedical,Co-Cr lattice,1
2022,am_biomedical,Co-Cr-Mo,2
2022,am_biomedical,Co-Cr-Mo-W alloys,1
2022,am_biomedical,Co28Cr6Mo,1
2022,am_biomedical,CoCr,1
2022,am_biomedical,CoCr alloy,1
2022,am_biomedical,CoCr alloys,1
2022,am_biomedical,CoCrMo,2
2022,am_biomedical,Cu-bearing,1
2022,am_biomedical,DCPD coating,1
2022,am_biomedical,DED,1
2022,am_biomedical,DIC,2
2022,am_biomedical,DLP,3
2022,am_biomedical,DLP 3D printing,1
2022,am_biomedical,DMLS,2
2022,am_biomedical,Dang Van criterion,1
2022,am_biomedical,EBM,10
2022,am_biomedical,EBSD,1
2022,am_biomedical,Euler angle,1
2022,am_biomedical,F4BBC,2
2022,am_biomedical,FCC lattice,1
2022,am_biomedical,FCC phase,1
2022,am_biomedical,FCCZZ,1
2022,am_biomedical,FDM,2
2022,am_biomedical,FEA,8
2022,am_biomedical,FEA validation,1
2022,am_biomedical,FEM,2
2022,am_biomedical,FEM simulation,1
2022,am_biomedical,FFF,3
2022,am_biomedical,FGA,1
2022,am_biomedical,Fe-Ga alloy,1
2022,am_biomedical,Fe-Ni alloy,1
2022,am_biomedical,Fe-based BMG,1
2022,am_biomedical,FeMnSi,1
2022,am_biomedical,Gaussian curvature,1
2022,am_biomedical,Gaussian process,1
2022,am_biomedical,Gibson-Ashby,3
2022,am_biomedical,Gibson-Ashby model,2
2022,am_biomedical,Gumbel distribution,1
2022,am_biomedical,Gyroid,1
2022,am_biomedical,Gyroid scaffold,1
2022,am_biomedical,HA coating,1
2022,am_biomedical,HA/β-TCP coating,1
2022,am_biomedical,HIP,3
2022,am_biomedical,Haigh diagram,1
2022,am_biomedical,ISO 22622,1
2022,am_biomedical,Inconel 625,1
2022,am_biomedical,Kelvin lattice,1
2022,am_biomedical,L-PBF,4
2022,am_biomedical,Lode parameter,1
2022,am_biomedical,MRI-compatible,1
2022,am_biomedical,MWCNT,1
2022,am_biomedical,Mg alloy,2
2022,am_biomedical,Mg-Ti composite,1
2022,am_biomedical,Mo alloy,1
2022,am_biomedical,NDT,1
2022,am_biomedical,Neovius lattice,1
2022,am_biomedical,Ni-Ti,1
2022,am_biomedical,NiTi,22
2022,am_biomedical,NiTi alloy,2
2022,am_biomedical,NiTi-Nb,1
2022,am_biomedical,NiTiNb,1
2022,am_biomedical,NiTiNb alloy,1
2022,am_biomedical,Nitinol,1
2022,am_biomedical,Octet-Truss,1
2022,am_biomedical,PDA/HA,1
2022,am_biomedical,PEEK,17
2022,am_biomedical,PEEK composite,1
2022,am_biomedical,PEEK/Ta composite,1
2022,am_biomedical,PI3K/Akt,1
2022,am_biomedical,PLA,2
2022,am_biomedical,PVD coating,1
2022,am_biomedical,Poisson's ratio,1
2022,am_biomedical,RGD peptide,1
2022,am_biomedical,SBF,1
2022,am_biomedical,SLA surface treatment,1
2022,am_biomedical,SLM Ti-6Al-4V,1
2022,am_biomedical,SLM Ti6Al4V,1
2022,am_biomedical,SS316L,4
2022,am_biomedical,Sawbone,1
2022,am_biomedical,Sawbones,1
2022,am_biomedical,Scalmalloy,1
2022,am_biomedical,Schwarz primitive,1
2022,am_biomedical,Sema7A,2
2022,am_biomedical,Sr-CaP coating,2
2022,am_biomedical,T-ZnOw,1
2022,am_biomedical,TC4,2
2022,am_biomedical,TC4 titanium alloy,1
2022,am_biomedical,TNT5Zr,1
2022,am_biomedical,TPMS,74
2022,am_biomedical,TPMS scaffolds,1
2022,am_biomedical,TRIP/TWIP,1
2022,am_biomedical,Taguchi method,1
2022,am_biomedical,Ti alloy,2
2022,am_biomedical,Ti-13Nb-13Zr,2
2022,am_biomedical,Ti-15Mo,1
2022,am_biomedical,Ti-41Nb,1
2022,am_biomedical,Ti-42Nb,1
2022,am_biomedical,Ti-55531,1
2022,am_biomedical,Ti-5Cu,1
2022,am_biomedical,Ti-6246,1
2022,am_biomedical,Ti-6Al-4V,86
2022,am_biomedical,Ti-6Al-4V ELI,2
2022,am_biomedical,Ti-6Al-7Nb,2
2022,am_biomedical,Ti-Nb-Ta-Zr-O alloy,1
2022,am_biomedical,Ti-Nb-Zr alloy,1
2022,am_biomedical,Ti-Zr-Nb alloy,1
2022,am_biomedical,Ti15Mo,1
2022,am_biomedical,Ti64/Ag,1
2022,am_biomedical,Ti6Al4V,83
2022,am_biomedical,Ti6Al4V ELI,1
2022,am_biomedical,Ti6Al4V lattice,1
2022,am_biomedical,Ti6Al4V-CoCrMo,1
2022,am_biomedical,TiB reinforcement,1
2022,am_biomedical,TiC composite,1
2022,am_biomedical,TiN coating,1
2022,am_biomedical,TiNb coating,1
2022,am_biomedical,TiNi,1
2022,am_biomedical,TiNi alloy,1
2022,am_biomedical,TiO2,1
2022,am_biomedical,TiZr alloy,1
2022,am_biomedical,U* index,1
2022,am_biomedical,UHMWPE,1
2022,am_biomedical,UV photofunctionalization,1
2022,am_biomedical,VED,1
2022,am_biomedical,VEGF,1
2022,am_biomedical,VEGF/BMP-2,1
2022,am_biomedical,VHCF,1
2022,am_biomedical,Voronoi-Thiessen,1
2022,am_biomedical,WAAM,1
2022,am_biomedical,WE43,2
2022,am_biomedical,WE43 magnesium alloy,2
2022,am_biomedical,Weibull distribution,1
2022,am_biomedical,X-ray CT,1
2022,am_biomedical,X-ray computed tomography,2
2022,am_biomedical,X-ray imaging,1
2022,am_biomedical,X-ray microscopy,1
2022,am_biomedical,X-ray tomography,1
2022,am_biomedical,X-type unit cell,1
2022,am_biomedical,XCT,1
2022,am_biomedical,XFEM,1
2022,am_biomedical,XGBoost,1
2022,am_biomedical,Young's modulus,5
2022,am_biomedical,Zn-Mg alloy,3
2022,am_biomedical,ZnO coating,1
2022,am_biomedical,Zr alloy,1
2022,am_biomedical,acetabular cage,1
2022,am_biomedical,acetabular cup,1
2022,am_biomedical,acid-etching,1
2022,am_biomedical,acoustic emission,1
2022,am_biomedical,additive manufacturing,100
2022,am_biomedical,additive manufacturing constraints,1
2022,am_biomedical,adhesion,1
2022,am_biomedical,age hardening,1
2022,am_biomedical,aging treatment,1
2022,am_biomedical,alginate hydrogel,1
2022,am_biomedical,alkali treatment,1
2022,am_biomedical,alkaline heat treatment,1
2022,am_biomedical,alloy design,1
2022,am_biomedical,amorphous precursor,1
2022,am_biomedical,angiogenesis,1
2022,am_biomedical,angle-dependent,1
2022,am_biomedical,animal model,6
2022,am_biomedical,animal study,10
2022,am_biomedical,anisotropic,1
2022,am_biomedical,anisotropic elastic constants,1
2022,am_biomedical,anisotropy,12
2022,am_biomedical,annealing,3
2022,am_biomedical,anodization,1
2022,am_biomedical,anti-inflammatory,1
2022,am_biomedical,antibacterial,8
2022,am_biomedical,antibacterial coating,1
2022,am_biomedical,antibacterial surface,1
2022,am_biomedical,antimicrobial,1
2022,am_biomedical,apatite formation,1
2022,am_biomedical,apatite-forming,1
2022,am_biomedical,artificial joint,1
2022,am_biomedical,as-built condition,1
2022,am_biomedical,aspirin coating,1
2022,am_biomedical,autophagy,1
2022,am_biomedical,auxetic,2
2022,am_biomedical,auxetic lattice,1
2022,am_biomedical,auxetic meta-biomaterials,1
2022,am_biomedical,auxetic metamaterials,1
2022,am_biomedical,auxetic structure,1
2022,am_biomedical,axial compression,1
2022,am_biomedical,bacterial interaction,1
2022,am_biomedical,ball milled powders,1
2022,am_biomedical,balling,1
2022,am_biomedical,barium titanate,1
2022,am_biomedical,basket-weave,1
2022,am_biomedical,bending,1
2022,am_biomedical,bending properties,1
2022,am_biomedical,bending-dominated,1
2022,am_biomedical,beta titanium,1
2022,am_biomedical,beta titanium alloy,1
2022,am_biomedical,beta-Ti-42Nb,1
2022,am_biomedical,bidirectional grading,1
2022,am_biomedical,bimodal structure,1
2022,am_biomedical,bio-high entropy alloy,1
2022,am_biomedical,bio-implant,1
2022,am_biomedical,bio-inspired,1
2022,am_biomedical,bio-inspired lattice,1
2022,am_biomedical,bio-mimicking,1
2022,am_biomedical,bioabsorbable iron,1
2022,am_biomedical,bioactive coating,1
2022,am_biomedical,bioactive glass,2
2022,am_biomedical,bioactive glass coating,2
2022,am_biomedical,bioactive peptides,1
2022,am_biomedical,bioactivity,8
2022,am_biomedical,biocompatibility,18
2022,am_biomedical,biodegradable,7
2022,am_biomedical,biodegradable Zn alloy,1
2022,am_biomedical,biodegradable cages,1
2022,am_biomedical,biodegradable implant,2
2022,am_biomedical,biodegradable metal,2
2022,am_biomedical,biodegradable screws,1
2022,am_biomedical,biodegradable stents,1
2022,am_biomedical,biodegradation,1
2022,am_biomedical,bioinspired,2
2022,am_biomedical,bioinspired architecture,1
2022,am_biomedical,biomaterial,1
2022,am_biomedical,biomaterials,3
2022,am_biomedical,biomechanical evaluation,1
2022,am_biomedical,biomechanical testing,2
2022,am_biomedical,biomedical,6
2022,am_biomedical,biomedical alloy,1
2022,am_biomedical,biomedical application,1
2022,am_biomedical,biomedical applications,1
2022,am_biomedical,biomedical implant,21
2022,am_biomedical,biomedical implants,5
2022,am_biomedical,biomedical lattice,1
2022,am_biomedical,biomedical material,1
2022,am_biomedical,biomedical titanium alloy,2
2022,am_biomedical,biomimetic,6
2022,am_biomedical,biomimetic design,1
2022,am_biomedical,biomimetic gradient porous,1
2022,am_biomedical,biomineralization,3
2022,am_biomedical,bionic,1
2022,am_biomedical,bioresorbable implant,1
2022,am_biomedical,bone biomimicry,1
2022,am_biomedical,bone defect,4
2022,am_biomedical,bone density,2
2022,am_biomedical,bone implant,8
2022,am_biomedical,bone implants,1
2022,am_biomedical,bone ingrowth,10
2022,am_biomedical,bone injury,1
2022,am_biomedical,bone model,1
2022,am_biomedical,bone regeneration,7
2022,am_biomedical,bone remodeling,2
2022,am_biomedical,bone repair,1
2022,am_biomedical,bone scaffold,11
2022,am_biomedical,bone strain,1
2022,am_biomedical,bone tissue engineering,10
2022,am_biomedical,bone tissue growth,1
2022,am_biomedical,bone-anchored implants,1
2022,am_biomedical,bone-like apatite,1
2022,am_biomedical,boundary effect,1
2022,am_biomedical,bronze,1
2022,am_biomedical,buckling,1
2022,am_biomedical,build angle,1
2022,am_biomedical,build direction,1
2022,am_biomedical,build orientation,2
2022,am_biomedical,building direction,1
2022,am_biomedical,building orientation,2
2022,am_biomedical,built orientation,1
2022,am_biomedical,cage subsidence,1
2022,am_biomedical,calcium phosphate coating,1
2022,am_biomedical,cancellous bone,3
2022,am_biomedical,carbide fiber,1
2022,am_biomedical,carbon nanotubes,1
2022,am_biomedical,carbonate apatite,1
2022,am_biomedical,carburization,1
2022,am_biomedical,case report,1
2022,am_biomedical,cell adhesion,1
2022,am_biomedical,cell culture,1
2022,am_biomedical,cell proliferation,1
2022,am_biomedical,cell size effects,1
2022,am_biomedical,cellular lattice,1
2022,am_biomedical,cellular materials,1
2022,am_biomedical,cellular scaffold,1
2022,am_biomedical,cellular solids,2
2022,am_biomedical,cellular structure,2
2022,am_biomedical,cellular structures,6
2022,am_biomedical,cellular study,1
2022,am_biomedical,cementless implant,1
2022,am_biomedical,ceramic implant,1
2022,am_biomedical,ceramic scaffold,1
2022,am_biomedical,cervical prosthesis,1
2022,am_biomedical,channel,1
2022,am_biomedical,chemical etching,1
2022,am_biomedical,classification,1
2022,am_biomedical,clinical applications,1
2022,am_biomedical,clinical translation,1
2022,am_biomedical,coating,4
2022,am_biomedical,coatings,1
2022,am_biomedical,cobalt-chromium,1
2022,am_biomedical,cold isostatic pressing,1
2022,am_biomedical,collagen,1
2022,am_biomedical,commercially pure titanium,1
2022,am_biomedical,compensation,1
2022,am_biomedical,complex geometries,1
2022,am_biomedical,composite,3
2022,am_biomedical,composite porous structure,1
2022,am_biomedical,composite scaffold,1
2022,am_biomedical,composition design,1
2022,am_biomedical,compression,13
2022,am_biomedical,compression behavior,2
2022,am_biomedical,compression behaviour,1
2022,am_biomedical,compression strength,3
2022,am_biomedical,compression test,19
2022,am_biomedical,compression testing,9
2022,am_biomedical,compressive behavior,6
2022,am_biomedical,compressive behaviour,1
2022,am_biomedical,compressive mechanical response,1
2022,am_biomedical,compressive modulus,1
2022,am_biomedical,compressive performance,1
2022,am_biomedical,compressive properties,9
2022,am_biomedical,compressive property,1
2022,am_biomedical,compressive response,1
2022,am_biomedical,compressive strength,10
2022,am_biomedical,compressive test,1
2022,am_biomedical,compressive testing,1
2022,am_biomedical,computational materials science,1
2022,am_biomedical,computational modeling,3
2022,am_biomedical,connectivity,1
2022,am_biomedical,constitutive model,1
2022,am_biomedical,constitutive modeling,1
2022,am_biomedical,contour scanning,1
2022,am_biomedical,convolutional neural network,1
2022,am_biomedical,cooling rate,1
2022,am_biomedical,copper,3
2022,am_biomedical,corrosion,9
2022,am_biomedical,corrosion fatigue,2
2022,am_biomedical,corrosion resistance,4
2022,am_biomedical,cortical bone implant,1
2022,am_biomedical,cost-effective scanner,1
2022,am_biomedical,cp-Ti,1
2022,am_biomedical,crack initiation,2
2022,am_biomedical,crack propagation,1
2022,am_biomedical,crack-free,1
2022,am_biomedical,creep,1
2022,am_biomedical,cryogenic machining,1
2022,am_biomedical,crystal plasticity,1
2022,am_biomedical,crystal plate lattices,1
2022,am_biomedical,crystal twinning,1
2022,am_biomedical,crystal-inspired design,1
2022,am_biomedical,crystallographic orientation,1
2022,am_biomedical,crystallographic texture,1
2022,am_biomedical,cubic,1
2022,am_biomedical,curvature,1
2022,am_biomedical,custom implant,1
2022,am_biomedical,cyclic plasticity,1
2022,am_biomedical,cytocompatibility,3
2022,am_biomedical,cytotoxicity,3
2022,am_biomedical,damage,1
2022,am_biomedical,damage model,1
2022,am_biomedical,damping,1
2022,am_biomedical,deep learning,1
2022,am_biomedical,defect analysis,1
2022,am_biomedical,defect assessment,1
2022,am_biomedical,defect engineering,1
2022,am_biomedical,defect induced cracking,1
2022,am_biomedical,defect prediction,1
2022,am_biomedical,defect sensitivity,1
2022,am_biomedical,defect structure,1
2022,am_biomedical,defect-based modeling,1
2022,am_biomedical,defect-free,1
2022,am_biomedical,defects,5
2022,am_biomedical,deformation behavior,1
2022,am_biomedical,degradation,1
2022,am_biomedical,degradation resistance,1
2022,am_biomedical,densification,1
2022,am_biomedical,density,1
2022,am_biomedical,density measurement,1
2022,am_biomedical,dental alloy,1
2022,am_biomedical,dental crowns,1
2022,am_biomedical,dental implant,15
2022,am_biomedical,dental implants,1
2022,am_biomedical,dental post,1
2022,am_biomedical,dental prosthesis,1
2022,am_biomedical,design compensation,1
2022,am_biomedical,design map,1
2022,am_biomedical,design method,3
2022,am_biomedical,diabetes,1
2022,am_biomedical,diamond,3
2022,am_biomedical,diamond coating,1
2022,am_biomedical,diamond lattice,3
2022,am_biomedical,diamond unit cell,1
2022,am_biomedical,diffusion welding,1
2022,am_biomedical,digital image correlation,3
2022,am_biomedical,digital light processing,1
